income,life expectancy,population size,region
14200,69.3,70600,Africa
14400,69.4,71500,Africa
15400,69.5,72700,Africa
16000,69.5,74100,Africa
15400,69.9,75500,Africa
15100,70.4,76700,Africa
15600,70.4,77700,Africa
17300,70.6,78500,Africa
18400,70.8,79200,Africa
18300,71,80100,Africa
18500,71.2,81200,Africa
18000,71.3,82600,Africa
17700,71.5,84200,Africa
16800,71.6,85900,Africa
16400,71.8,87500,Africa
17800,72.1,88700,Africa
19100,72.4,89700,Africa
21000,72.7,90300,Africa
20100,73.1,90700,Africa
19800,73.2,91000,Africa
20400,73.4,91400,Africa
22600,73.5,91800,Africa
23800,73.6,92300,Africa
24800,73.7,92800,Africa
25200,73.6,93300,Africa
25500,73.7,93700,Africa
26300,73.8,94200,Africa
26900,74,94700,Africa
27500,74.2,95200,Africa
734,25.1,794000,Africa
734,25.1,794000,Africa
734,25.1,794000,Africa
734,25.1,794000,Africa
734,25.1,794000,Africa
734,25.1,794000,Africa
735,25.1,794000,Africa
735,25.1,794000,Africa
735,25.1,794000,Africa
735,25.1,794000,Africa
735,25.1,794000,Africa
735,25.1,795000,Africa
735,25.1,795000,Africa
735,25.1,796000,Africa
735,25.1,797000,Africa
736,25.1,798000,Africa
736,25.1,800000,Africa
736,25.1,801000,Africa
736,25.1,804000,Africa
736,25.1,806000,Africa
736,25.1,809000,Africa
740,25.1,811000,Africa
743,25.1,815000,Africa
747,25.1,818000,Africa
750,25.1,822000,Africa
754,25.1,826000,Africa
758,25.1,830000,Africa
761,25.1,835000,Africa
765,25.1,839000,Africa
769,25.1,845000,Africa
772,25.1,850000,Africa
776,25.1,856000,Africa
780,25.1,861000,Africa
784,25.1,867000,Africa
788,25.1,873000,Africa
791,25.1,879000,Africa
795,25.1,885000,Africa
799,25.1,891000,Africa
803,25.1,897000,Africa
807,25.1,903000,Africa
811,25.1,909000,Africa
815,25.1,915000,Africa
819,25.1,921000,Africa
822,25.1,927000,Africa
826,25.1,933000,Africa
830,25.1,940000,Africa
834,25.1,946000,Africa
839,25.1,952000,Africa
843,25.1,959000,Africa
847,25.1,965000,Africa
851,25.1,972000,Africa
855,25.1,979000,Africa
859,25.1,987000,Africa
863,25.1,995000,Africa
867,25.1,1000000,Africa
872,25.1,1010000,Africa
876,25.1,1020000,Africa
880,25.1,1030000,Africa
884,25.1,1030000,Africa
889,25.1,1040000,Africa
893,25.1,1050000,Africa
897,25.1,1060000,Africa
901,25.1,1070000,Africa
906,25.1,1080000,Africa
910,25.1,1080000,Africa
915,25.1,1090000,Africa
919,25.1,1100000,Africa
924,25.1,1110000,Africa
928,25.1,1120000,Africa
932,25.1,1130000,Africa
937,25.1,1140000,Africa
942,25.2,1140000,Africa
946,25.3,1150000,Africa
951,25.3,1160000,Africa
955,25.4,1170000,Africa
960,25.5,1180000,Africa
965,25.6,1190000,Africa
969,25.7,1200000,Africa
974,25.7,1210000,Africa
979,25.8,1220000,Africa
983,25.9,1230000,Africa
988,26,1240000,Africa
993,26.1,1250000,Africa
998,26.1,1260000,Africa
1000,26.2,1270000,Africa
1010,26.3,1280000,Africa
1010,26.4,1290000,Africa
1020,26.5,1300000,Africa
1020,26.5,1310000,Africa
1030,26.6,1320000,Africa
1030,26.7,1330000,Africa
1040,26.8,1340000,Africa
1040,26.9,1350000,Africa
1050,26.9,1360000,Africa
1050,27,1370000,Africa
1060,27.1,1380000,Africa
1060,27.2,1390000,Africa
1070,27.3,1400000,Africa
1070,27.3,1410000,Africa
1080,27.4,1420000,Africa
1080,27.5,1430000,Africa
1090,27.6,1440000,Africa
1090,27.6,1450000,Africa
1100,27.7,1470000,Africa
1100,27.8,1480000,Africa
1110,27.9,1490000,Africa
1120,28,1500000,Africa
1120,28.1,1510000,Africa
1130,28.1,1520000,Africa
1130,28.2,1540000,Africa
1140,28.3,1550000,Africa
1140,28.4,1560000,Africa
1150,28.4,1570000,Africa
1150,28.5,1580000,Africa
1160,28.6,1600000,Africa
1160,28.7,1610000,Africa
1160,28.8,1620000,Africa
1160,28.9,1630000,Africa
1160,13.7,1640000,Africa
1160,29,1660000,Africa
1170,29.1,1670000,Africa
1160,29.2,1680000,Africa
1160,29.3,1690000,Africa
1150,29.3,1700000,Africa
1150,29.4,1710000,Africa
1150,29.5,1720000,Africa
1140,29.6,1730000,Africa
1140,29.5,1750000,Africa
1140,29.4,1760000,Africa
1130,29.4,1770000,Africa
1130,29.3,1780000,Africa
1120,29.3,1790000,Africa
1120,29.4,1810000,Africa
1110,29.5,1820000,Africa
1110,29.6,1830000,Africa
1110,29.8,1840000,Africa
1100,29.9,1850000,Africa
1100,30,1870000,Africa
1090,30.2,1880000,Africa
1090,30.3,1890000,Africa
1090,30.4,1900000,Africa
1080,30.6,1920000,Africa
1080,30.7,1930000,Africa
1070,30.8,1940000,Africa
1070,30.9,1960000,Africa
1060,31.1,1970000,Africa
1060,32,1980000,Africa
1060,32.9,2000000,Africa
1050,33.8,2010000,Africa
1050,34.7,2020000,Africa
1040,35.6,2040000,Africa
1080,35.9,2060000,Africa
1090,36.2,2080000,Africa
1110,36.5,2110000,Africa
1150,36.9,2130000,Africa
1170,37.2,2160000,Africa
1190,37.6,2180000,Africa
1210,38,2210000,Africa
1220,38.3,2240000,Africa
1270,38.7,2270000,Africa
1280,39.1,2300000,Africa
1280,39.4,2330000,Africa
1310,39.8,2360000,Africa
1300,40.2,2400000,Africa
1290,40.6,2440000,Africa
1350,41.1,2470000,Africa
1410,41.7,2510000,Africa
1370,42.5,2550000,Africa
1470,43.4,2600000,Africa
1570,44.5,2640000,Africa
1590,45.6,2690000,Africa
1540,46,2750000,Africa
1490,46.4,2800000,Africa
1500,46.7,2860000,Africa
1520,47,2930000,Africa
1530,47.3,2990000,Africa
1450,47.5,3060000,Africa
1430,47.8,3130000,Africa
1400,47.9,3210000,Africa
1440,48.1,3290000,Africa
1470,48.2,3370000,Africa
1520,48.4,3450000,Africa
1500,48.6,3530000,Africa
1440,48.8,3610000,Africa
1420,49,3700000,Africa
1340,49.2,3800000,Africa
1250,49.2,3910000,Africa
1280,49.6,4030000,Africa
1270,50,4150000,Africa
1260,50.3,4250000,Africa
1250,50.6,4310000,Africa
1270,50.4,4340000,Africa
1030,50.9,4330000,Africa
1050,51.1,4310000,Africa
1040,50.5,4280000,Africa
956,49.9,4270000,Africa
971,51.3,4280000,Africa
909,50.8,4310000,Africa
915,49.1,4350000,Africa
880,49.1,4440000,Africa
913,50.9,4560000,Africa
816,51.3,4740000,Africa
985,51.4,4960000,Africa
1030,51.7,5200000,Africa
1050,52.1,5440000,Africa
1050,52.5,5660000,Africa
1070,52.9,5850000,Africa
1130,53.2,6020000,Africa
1160,53.8,6170000,Africa
1180,54.3,6310000,Africa
1220,55,6460000,Africa
1250,55.7,6610000,Africa
1400,56.4,6770000,Africa
1660,57.4,6920000,Africa
1690,53.9,7080000,Africa
1320,57.6,7240000,Africa
1370,59.1,7400000,Africa
1430,59.6,7560000,Africa
1490,60,7720000,Africa
1020,29.1,30000,Asia
1020,29.1,30000,Asia
1020,29.1,30000,Asia
1020,29.1,30000,Asia
1020,29.1,30000,Asia
1020,29.1,30000,Asia
1020,29.1,30000,Asia
1020,29.1,30000,Asia
1020,29.1,30000,Asia
1020,29.1,30000,Asia
1020,29.1,30000,Asia
1020,29.1,30000,Asia
1020,29.1,30100,Asia
1020,29.1,30200,Asia
1020,29.1,30300,Asia
1020,29.1,30500,Asia
1020,29.1,30700,Asia
1020,29.1,30900,Asia
1020,29.1,31100,Asia
1020,29.1,31400,Asia
1020,30.1,31800,Asia
1030,31.1,32100,Asia
1030,32,32500,Asia
1030,33,33000,Asia
1030,34,33500,Asia
1040,34,34000,Asia
1040,34,34500,Asia
1040,34,35200,Asia
1040,34,35800,Asia
1050,34,36500,Asia
1050,34,37200,Asia
1050,34,38000,Asia
1050,34,38800,Asia
1050,34,39600,Asia
1060,34,40500,Asia
1060,34,41300,Asia
1060,34,42200,Asia
1060,34,43100,Asia
1070,34,44000,Asia
1070,34,44900,Asia
1070,34,45800,Asia
1070,34,46800,Asia
1080,34,47800,Asia
1080,34,48800,Asia
1080,34,49800,Asia
1080,34,50800,Asia
1090,34,51900,Asia
1090,34,53000,Asia
1090,34,54100,Asia
1090,34,55200,Asia
1090,34,56400,Asia
1100,34,57500,Asia
1100,34,58700,Asia
1100,34,59900,Asia
1100,34,61200,Asia
1110,34,62400,Asia
1110,34,63700,Asia
1110,34,65000,Asia
1110,34,66300,Asia
1120,34,67700,Asia
1120,34,69100,Asia
1120,34,70600,Asia
1120,34,72100,Asia
1130,34,73700,Asia
1130,34,75400,Asia
1130,34,77200,Asia
1130,34,79100,Asia
1140,34,81000,Asia
1140,34,83100,Asia
1140,34,85200,Asia
1140,34,87500,Asia
1180,34,89900,Asia
1210,34,92400,Asia
1240,34,94500,Asia
1280,34,97200,Asia
1310,34,100000,Asia
1350,34,103000,Asia
1390,34,106000,Asia
1430,34,109000,Asia
1470,34,113000,Asia
1510,34,116000,Asia
1550,34,120000,Asia
1590,34,123000,Asia
1640,34,127000,Asia
1690,34,131000,Asia
1730,34,135000,Asia
1780,34,139000,Asia
1830,34,144000,Asia
1880,34,148000,Asia
1940,34.1,153000,Asia
1990,34.1,158000,Asia
2050,34.1,163000,Asia
2100,34.1,168000,Asia
2160,34.1,173000,Asia
2220,34.1,179000,Asia
2280,34.1,185000,Asia
2350,34.1,190000,Asia
2410,34.1,196000,Asia
2480,34.1,203000,Asia
2550,34.1,209000,Asia
2620,34.1,216000,Asia
2890,34.1,223000,Asia
2730,34.1,229000,Asia
2350,34.1,237000,Asia
2270,34.1,244000,Asia
2510,34.1,252000,Asia
2830,34.1,260000,Asia
2580,34.1,268000,Asia
2960,34.1,276000,Asia
3000,34.1,285000,Asia
3250,34.1,294000,Asia
2930,34.1,303000,Asia
2510,34.1,313000,Asia
2180,34.1,322000,Asia
2620,34.1,331000,Asia
2680,34.1,341000,Asia
2220,34.1,350000,Asia
3090,34.1,360000,Asia
2420,21.9,370000,Asia
2760,34.1,380000,Asia
2380,34.1,396000,Asia
2710,35,415000,Asia
3600,35.8,437000,Asia
3710,36.6,454000,Asia
3650,37.4,473000,Asia
4130,38.2,490000,Asia
3430,39.1,511000,Asia
2550,39.9,532000,Asia
3050,40.7,553000,Asia
4310,41.5,574000,Asia
3980,42.4,577000,Asia
2940,43.2,579000,Asia
2570,44,552000,Asia
3660,44.8,540000,Asia
4330,45.6,537000,Asia
4910,46.5,566000,Asia
4890,47.3,608000,Asia
5340,48.1,654000,Asia
4540,48.9,696000,Asia
5310,49.8,729000,Asia
5280,50.6,749000,Asia
5260,49.3,771000,Asia
5240,35.3,794000,Asia
5210,37,821000,Asia
5190,36.3,849000,Asia
5160,35.1,877000,Asia
5140,44.3,907000,Asia
5110,53.4,935000,Asia
5080,56.4,958000,Asia
5060,57.8,986000,Asia
5030,58.8,1020000,Asia
4760,59.3,1070000,Asia
3310,60.2,1120000,Asia
3960,61.1,1180000,Asia
4550,62,1240000,Asia
4200,62.8,1310000,Asia
4630,63.6,1370000,Asia
4120,64.3,1440000,Asia
4140,64.9,1510000,Asia
4660,65.5,1570000,Asia
4990,66,1630000,Asia
5520,66.4,1690000,Asia
5370,66.8,1740000,Asia
5720,67,1790000,Asia
5620,67.3,1830000,Asia
6140,67.4,1880000,Asia
6660,67.6,1920000,Asia
7330,67.8,1960000,Asia
8210,68,2000000,Asia
9210,68.3,2030000,Asia
10300,68.7,2070000,Asia
11400,68.9,2110000,Asia
12700,69.2,2150000,Asia
13900,69.5,2190000,Asia
14500,69.9,2230000,Asia
14800,70.4,2260000,Asia
15600,70.7,2290000,Asia
16600,71,2320000,Asia
17800,71.2,2340000,Asia
19300,71.4,2370000,Asia
20900,71.6,2410000,Asia
21900,71.8,2460000,Asia
22500,72,2520000,Asia
24100,72.3,2580000,Asia
25700,72.8,2640000,Asia
25300,73.2,2710000,Asia
25800,73.7,2760000,Asia
28000,74,2820000,Asia
30500,74.4,2880000,Asia
32600,74.8,2940000,Asia
34300,75.5,3010000,Asia
35600,76.1,3100000,Asia
37000,76.6,3190000,Asia
40200,76.9,3290000,Asia
43300,77.2,3390000,Asia
44900,77.4,3480000,Asia
46400,77.7,3570000,Asia
48600,78.2,3650000,Asia
45900,78.5,3730000,Asia
48300,78.9,3820000,Asia
51700,79.4,3910000,Asia
49800,79.8,4020000,Asia
51500,80.1,4130000,Asia
54600,80.4,4250000,Asia
59000,80.7,4370000,Asia
62000,80.9,4490000,Asia
65400,81.1,4610000,Asia
68400,81.6,4730000,Asia
66000,82.1,4850000,Asia
63700,82.4,4970000,Asia
72100,82.7,5070000,Asia
75000,82.9,5180000,Asia
76000,83.2,5270000,Asia
78500,83.2,5360000,Asia
80300,83.4,5450000,Asia
80900,83.6,5540000,Asia
81400,83.7,5620000,Asia
82600,83.8,5710000,Asia
83900,84,5790000,Asia
1430,36.4,2140000,Europe
1430,36.4,2140000,Europe
1430,36.4,2140000,Europe
1430,36.4,2140000,Europe
1430,36.4,2140000,Europe
1430,36.4,2140000,Europe
1430,36.4,2140000,Europe
1430,36.4,2140000,Europe
1430,36.4,2140000,Europe
1430,36.4,2140000,Europe
1430,36.4,2140000,Europe
1430,36.4,2140000,Europe
1430,36.4,2140000,Europe
1430,36.4,2140000,Europe
1430,36.4,2140000,Europe
1430,36.4,2150000,Europe
1430,36.4,2150000,Europe
1430,36.4,2150000,Europe
1430,36.4,2150000,Europe
1430,36.4,2160000,Europe
1430,36.4,2160000,Europe
1440,36.4,2170000,Europe
1450,36.4,2170000,Europe
1470,36.4,2170000,Europe
1480,36.4,2180000,Europe
1490,36.4,2190000,Europe
1500,36.4,2190000,Europe
1520,36.4,2200000,Europe
1530,36.4,2210000,Europe
1540,36.4,2210000,Europe
1550,36.4,2220000,Europe
1570,36.4,2230000,Europe
1580,36.4,2240000,Europe
1590,36.4,2240000,Europe
1600,36.4,2250000,Europe
1620,36.4,2260000,Europe
1630,36.4,2270000,Europe
1640,36.4,2280000,Europe
1660,36.4,2290000,Europe
1670,36.4,2290000,Europe
1680,36.4,2300000,Europe
1700,36.4,2310000,Europe
1710,36.4,2320000,Europe
1730,36.4,2330000,Europe
1740,36.4,2340000,Europe
1750,36.4,2350000,Europe
1770,36.4,2350000,Europe
1780,36.4,2360000,Europe
1800,36.4,2370000,Europe
1810,36.4,2380000,Europe
1830,36.4,2390000,Europe
1830,36.4,2400000,Europe
1840,36.4,2410000,Europe
1850,36.4,2410000,Europe
1860,36.4,2420000,Europe
1860,36.4,2430000,Europe
1870,36.4,2440000,Europe
1880,36.4,2450000,Europe
1890,36.4,2460000,Europe
1890,36.4,2470000,Europe
1900,36.4,2480000,Europe
1910,36.4,2480000,Europe
1920,36.4,2490000,Europe
1920,36.4,2500000,Europe
1930,36.4,2510000,Europe
1940,36.4,2520000,Europe
1950,36.4,2530000,Europe
1950,36.4,2540000,Europe
1960,36.4,2550000,Europe
1970,36.4,2560000,Europe
1980,36.4,2570000,Europe
2000,36.4,2570000,Europe
2030,36.4,2580000,Europe
2060,36.4,2590000,Europe
2080,36.4,2600000,Europe
2110,36.4,2610000,Europe
2140,36.4,2620000,Europe
2170,36.4,2630000,Europe
2190,36.4,2640000,Europe
2220,36.4,2650000,Europe
2250,36.4,2660000,Europe
2280,36.4,2670000,Europe
2310,36.4,2680000,Europe
2340,36.4,2690000,Europe
2370,36.4,2700000,Europe
2400,36.4,2710000,Europe
2430,36.4,2720000,Europe
2470,36.4,2730000,Europe
2500,36.4,2740000,Europe
2530,36.4,2750000,Europe
2560,36.4,2760000,Europe
2600,36.4,2760000,Europe
2640,36.4,2770000,Europe
2670,36.4,2780000,Europe
2710,36.4,2790000,Europe
2750,36.4,2800000,Europe
2790,36.7,2810000,Europe
2830,37,2820000,Europe
2870,37.3,2830000,Europe
2910,37.6,2850000,Europe
2950,37.9,2860000,Europe
2990,38.2,2870000,Europe
3030,38.5,2880000,Europe
3080,38.8,2890000,Europe
3120,39.1,2900000,Europe
3170,39.4,2910000,Europe
3210,39.7,2920000,Europe
3260,40,2930000,Europe
3310,40.3,2940000,Europe
3350,40.6,2950000,Europe
3400,40.9,2960000,Europe
3460,41.2,2970000,Europe
3520,41.5,2980000,Europe
3580,41.8,2990000,Europe
3540,42.1,3000000,Europe
3500,42.4,3010000,Europe
3460,42.7,3020000,Europe
3420,43,3030000,Europe
3380,31.9,3050000,Europe
3350,43.6,3060000,Europe
3310,43.9,3070000,Europe
3570,44.2,3080000,Europe
3430,44.9,3090000,Europe
3680,45.5,3100000,Europe
4030,46.1,3110000,Europe
4460,46.8,3120000,Europe
4410,47.4,3140000,Europe
4720,48,3150000,Europe
5100,48.7,3160000,Europe
5220,49.3,3170000,Europe
5020,50,3180000,Europe
4820,50.4,3190000,Europe
4600,50.9,3200000,Europe
4380,51.4,3220000,Europe
4190,51.8,3230000,Europe
4140,52.3,3240000,Europe
4460,52.8,3250000,Europe
4950,53.3,3260000,Europe
4980,53.9,3280000,Europe
5020,54.2,3290000,Europe
5050,54.1,3300000,Europe
5080,53.9,3310000,Europe
5110,52.1,3320000,Europe
5150,47.6,3340000,Europe
5180,42.5,3350000,Europe
5220,40.5,3360000,Europe
5250,54.1,3370000,Europe
5280,58.1,3380000,Europe
5320,59.1,3400000,Europe
5610,60.4,3410000,Europe
6030,61,3440000,Europe
6070,61.4,3510000,Europe
6200,64.4,3590000,Europe
6110,65.8,3660000,Europe
6290,66.8,3740000,Europe
6760,67.9,3820000,Europe
7090,68.5,3890000,Europe
7450,67.5,3950000,Europe
7950,69.5,4020000,Europe
8240,69.1,4080000,Europe
8810,70.5,4140000,Europe
9080,70.9,4200000,Europe
9150,70.4,4250000,Europe
8920,70.8,4300000,Europe
9270,71.2,4340000,Europe
9550,70.4,4380000,Europe
9910,70.5,4420000,Europe
10300,71.1,4450000,Europe
10700,70.6,4480000,Europe
11000,69.9,4510000,Europe
11200,69.8,4540000,Europe
11500,69.9,4580000,Europe
11800,70.1,4620000,Europe
12200,70.1,4660000,Europe
12500,70.3,4710000,Europe
12800,70.4,4750000,Europe
12900,70.5,4800000,Europe
13400,70.6,4850000,Europe
13400,70.5,4900000,Europe
13500,70.7,4950000,Europe
13800,70.6,5000000,Europe
13700,70.7,5040000,Europe
13900,70.8,5070000,Europe
14100,70.7,5110000,Europe
14400,70.8,5140000,Europe
14500,70.8,5170000,Europe
14700,71,5190000,Europe
14700,71,5220000,Europe
15000,71.2,5240000,Europe
15100,71.1,5270000,Europe
14700,71.1,5290000,Europe
12500,71.2,5310000,Europe
11600,71.5,5330000,Europe
11800,71.9,5350000,Europe
12500,72.3,5360000,Europe
13200,72.4,5380000,Europe
14000,72.7,5380000,Europe
14900,72.8,5390000,Europe
15400,72.8,5400000,Europe
15400,73,5400000,Europe
15600,73.3,5400000,Europe
16200,73.5,5400000,Europe
16900,73.8,5400000,Europe
17800,73.9,5400000,Europe
18800,74.1,5400000,Europe
20000,74.2,5400000,Europe
21700,74.4,5400000,Europe
24100,74.5,5400000,Europe
25400,74.9,5400000,Europe
24000,75.1,5400000,Europe
25200,75.5,5400000,Europe
25800,75.9,5410000,Europe
26200,76.2,5420000,Europe
26600,76.5,5430000,Europe
27200,76.7,5430000,Europe
28300,76.8,5440000,Europe
29200,76.9,5440000,Europe
30200,77,5450000,Europe
31400,77.2,5450000,Europe
1410,36.6,470000,Europe
1410,36.6,470000,Europe
1410,36.6,470000,Europe
1410,36.6,470000,Europe
1410,36.6,470000,Europe
1410,36.6,470000,Europe
1410,36.6,470000,Europe
1410,36.6,470000,Europe
1410,36.6,470000,Europe
1410,36.6,470000,Europe
1410,36.6,470000,Europe
1410,36.6,470000,Europe
1410,36.6,470000,Europe
1410,36.6,471000,Europe
1410,36.6,472000,Europe
1410,36.6,473000,Europe
1410,36.6,474000,Europe
1410,36.6,475000,Europe
1410,36.6,477000,Europe
1410,36.6,479000,Europe
1410,36.6,481000,Europe
1420,36.6,483000,Europe
1440,36.6,486000,Europe
1450,36.6,488000,Europe
1460,36.6,491000,Europe
1470,36.6,494000,Europe
1480,36.6,498000,Europe
1500,36.6,501000,Europe
1510,36.6,505000,Europe
1520,36.6,509000,Europe
1530,36.6,514000,Europe
1550,36.6,518000,Europe
1560,36.6,523000,Europe
1570,36.6,527000,Europe
1580,36.6,532000,Europe
1600,36.6,537000,Europe
1610,36.6,541000,Europe
1620,36.6,546000,Europe
1640,36.6,551000,Europe
1650,36.6,556000,Europe
1660,36.6,561000,Europe
1680,36.6,566000,Europe
1690,36.6,571000,Europe
1710,36.6,576000,Europe
1720,36.6,581000,Europe
1730,36.6,586000,Europe
1750,36.6,591000,Europe
1760,36.6,596000,Europe
1780,36.6,602000,Europe
1790,36.6,607000,Europe
1810,36.6,612000,Europe
1810,36.6,618000,Europe
1820,36.6,623000,Europe
1830,36.6,629000,Europe
1830,36.6,634000,Europe
1840,36.6,640000,Europe
1850,36.6,645000,Europe
1860,36.6,651000,Europe
1860,36.6,657000,Europe
1870,36.6,663000,Europe
1880,36.6,669000,Europe
1880,36.6,675000,Europe
1890,36.6,680000,Europe
1900,36.6,686000,Europe
1910,36.6,693000,Europe
1910,36.6,699000,Europe
1920,36.6,705000,Europe
1930,36.6,711000,Europe
1940,36.6,717000,Europe
1940,36.6,724000,Europe
1950,36.6,730000,Europe
1990,36.6,737000,Europe
2020,36.6,743000,Europe
2060,36.6,749000,Europe
2090,36.6,756000,Europe
2130,36.6,763000,Europe
2160,36.6,769000,Europe
2200,36.5,776000,Europe
2240,36.5,783000,Europe
2280,36.5,790000,Europe
2320,36.5,797000,Europe
2360,36.5,804000,Europe
2400,36.5,811000,Europe
2440,36.5,818000,Europe
2480,36.5,825000,Europe
2530,36.5,832000,Europe
2570,36.5,840000,Europe
2620,36.5,847000,Europe
2660,36.5,854000,Europe
2710,36.5,862000,Europe
2760,36.5,870000,Europe
2770,36.4,877000,Europe
2790,36.4,885000,Europe
2810,36.4,893000,Europe
2830,36.4,901000,Europe
2850,36.4,909000,Europe
2870,36.4,917000,Europe
2890,36.4,925000,Europe
2910,36.4,933000,Europe
2930,36.4,941000,Europe
2950,36.4,950000,Europe
3000,36.4,958000,Europe
3050,36.4,966000,Europe
3100,36.4,975000,Europe
3150,36.4,983000,Europe
3200,36.3,992000,Europe
3250,36.3,1000000,Europe
3300,36.3,1010000,Europe
3360,36.3,1020000,Europe
3410,36.3,1030000,Europe
3460,36.3,1040000,Europe
3460,36.3,1050000,Europe
3470,36.3,1050000,Europe
3470,36.3,1060000,Europe
3450,36.3,1070000,Europe
3440,36.3,1080000,Europe
3430,36.3,1090000,Europe
3420,36.3,1100000,Europe
3410,19.9,1110000,Europe
3400,36.2,1120000,Europe
3380,36.2,1130000,Europe
3420,37.1,1140000,Europe
3470,38.1,1150000,Europe
3600,39,1160000,Europe
3810,39.9,1170000,Europe
3940,40.8,1180000,Europe
4160,41.7,1190000,Europe
4040,42.6,1200000,Europe
4330,43.5,1210000,Europe
4500,44.4,1220000,Europe
4350,45.3,1240000,Europe
4160,46.2,1250000,Europe
3730,47.1,1260000,Europe
3790,48,1270000,Europe
3880,49,1280000,Europe
3770,49.9,1290000,Europe
4210,50.8,1300000,Europe
4220,51.7,1310000,Europe
4500,52.6,1330000,Europe
4680,53.5,1340000,Europe
4640,54.4,1350000,Europe
4600,51.5,1360000,Europe
4570,49.7,1370000,Europe
4530,48,1390000,Europe
4490,46.6,1400000,Europe
4450,48.4,1410000,Europe
4420,54.2,1420000,Europe
4380,60,1440000,Europe
5160,61.5,1450000,Europe
5590,62.5,1460000,Europe
5170,63.4,1470000,Europe
5310,63.7,1480000,Europe
4830,64.2,1490000,Europe
5480,64.8,1500000,Europe
5720,65.3,1510000,Europe
6000,65.7,1530000,Europe
5820,66.1,1540000,Europe
6740,66.5,1550000,Europe
6960,66.9,1560000,Europe
7740,67.2,1580000,Europe
8160,67.4,1590000,Europe
8450,67.6,1600000,Europe
8520,67.8,1610000,Europe
9320,67.8,1610000,Europe
10100,67.9,1620000,Europe
10300,67.9,1630000,Europe
10800,67.9,1640000,Europe
10800,67.9,1640000,Europe
11000,67.9,1650000,Europe
12100,67.9,1660000,Europe
12600,68,1670000,Europe
14000,68.3,1680000,Europe
14300,68.5,1690000,Europe
14700,68.8,1710000,Europe
16400,69.1,1730000,Europe
16300,69.3,1740000,Europe
16600,69.6,1760000,Europe
17700,69.8,1780000,Europe
18500,70,1800000,Europe
19600,70.3,1820000,Europe
20400,70.5,1840000,Europe
20700,70.7,1860000,Europe
20700,70.8,1880000,Europe
20800,70.9,1900000,Europe
21200,71.2,1930000,Europe
21300,71.7,1950000,Europe
22000,72.1,1960000,Europe
21700,72.2,1980000,Europe
21300,72.8,1990000,Europe
20900,73.1,2000000,Europe
19300,73.5,2010000,Europe
17600,73.5,2010000,Europe
16500,73.7,2010000,Europe
16900,73.7,2000000,Europe
17800,74,2000000,Europe
18400,74.5,1990000,Europe
19100,74.8,1990000,Europe
20100,75,1990000,Europe
20800,75.2,1990000,Europe
21900,75.5,1990000,Europe
22700,75.9,1990000,Europe
23400,76.2,1990000,Europe
24200,76.5,1990000,Europe
24900,76.7,1990000,Europe
26000,77.1,1990000,Europe
27000,77.5,2000000,Europe
28400,77.9,2000000,Europe
30200,78.2,2010000,Europe
31100,78.7,2020000,Europe
28500,79.1,2040000,Europe
28700,79.5,2050000,Europe
28800,79.8,2050000,Europe
28000,80,2060000,Europe
27600,80.3,2070000,Europe
28500,80.7,2070000,Europe
29100,80.7,2070000,Europe
29800,80.8,2080000,Europe
30400,81,2080000,Europe
30900,81.1,2080000,Europe
363,25.1,57000,Oceania
363,25.1,57000,Oceania
363,25.1,57000,Oceania
363,25.1,57000,Oceania
363,25.1,57000,Oceania
363,25.1,57000,Oceania
363,25.1,57000,Oceania
363,25.1,57000,Oceania
363,25.1,57000,Oceania
363,25.1,57000,Oceania
364,25.1,57000,Oceania
364,25.1,57000,Oceania
364,25.1,57000,Oceania
364,25.1,57100,Oceania
364,25.1,57100,Oceania
364,25.1,57200,Oceania
364,25.1,57300,Oceania
364,25.1,57300,Oceania
364,25.1,57400,Oceania
364,25.1,57600,Oceania
364,25.1,57700,Oceania
365,25.1,57800,Oceania
367,25.1,58000,Oceania
368,25.1,58100,Oceania
369,25.1,58300,Oceania
371,25.1,58500,Oceania
372,25.1,58700,Oceania
373,25.1,58900,Oceania
374,25.1,59100,Oceania
376,25.1,59400,Oceania
377,25.1,59600,Oceania
378,25.1,59900,Oceania
380,25.1,60200,Oceania
381,25.1,60500,Oceania
382,25.1,60700,Oceania
384,25.1,61000,Oceania
385,25.1,61300,Oceania
387,25.1,61600,Oceania
388,25.1,61800,Oceania
389,25.1,62100,Oceania
391,25.1,62400,Oceania
392,25.1,62700,Oceania
393,25.1,63000,Oceania
395,25.1,63200,Oceania
396,25.1,63500,Oceania
398,25.1,63800,Oceania
399,25.1,64100,Oceania
400,25.1,64400,Oceania
402,25.1,64700,Oceania
403,25.1,65000,Oceania
405,25.1,65300,Oceania
406,25.1,65400,Oceania
407,25.1,65600,Oceania
409,25.1,65700,Oceania
410,25.1,65800,Oceania
412,25.1,66000,Oceania
413,25.1,66100,Oceania
415,25.1,66200,Oceania
416,25.1,66400,Oceania
418,25.1,66500,Oceania
419,25.1,66600,Oceania
421,25.1,66800,Oceania
422,25.1,66900,Oceania
424,25.1,67100,Oceania
425,25.1,67200,Oceania
427,25.1,67300,Oceania
428,25.1,67500,Oceania
430,25.1,67600,Oceania
431,25.1,67700,Oceania
433,25.1,67900,Oceania
434,25.1,68000,Oceania
436,25.1,68100,Oceania
437,25.1,68300,Oceania
439,25.1,68400,Oceania
440,25.1,68500,Oceania
442,25.1,68700,Oceania
